"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.000939","0.000939","50224","19305","TCP","66"
"0.001276","0.001276","62280","3478","UDP","157"
"0.013475","0.013475","3478","62280","RTCP","110"
"0.005745","0.005745","62280","3478","UDP","150"
"0.002700","0.002700","62280","3478","UDP","545"
"0.016394","0.016394","62280","3478","UDP","158"
"0.007222","0.007222","3478","62280","RTCP","186"
"0.009792","0.009792","62280","3478","UDP","920"
"0.003755","0.003755","62280","3478","UDP","152"
"0.004531","0.004531","3478","62280","RTCP","110"
"0.017853","0.017853","62280","3478","UDP","158"
"0.006285","0.006285","62280","3478","UDP","787"
"0.010720","0.010720","62280","3478","UDP","155"
"0.014966","0.014966","3478","62280","RTCP","110"
"0.005227","0.005227","62280","3478","UDP","157"
"0.003202","0.003202","62280","3478","UDP","1106"
"0.016865","0.016865","62280","3478","UDP","155"
"0.019305","0.019305","62280","3478","UDP","621"
"0.000000","0.000000","62280","3478","UDP","160"
"0.005606","0.005606","3478","62280","RTCP","110"
"0.014639","0.014639","62280","3478","UDP","154"
"0.007032","0.007032","62280","3478","UDP","967"
"0.000397","0.000397","52624","443","TCP","1494"
"0.000000","0.000000","52624","443","TCP","686"
"0.000054","0.000054","52624","443","TLSv1.2","314"
"0.000077","0.000077","52624","443","TLSv1.2","1356"
"0.012959","0.012959","62280","3478","UDP","153"
"0.015112","0.015112","3478","62280","RTCP","110"
"0.003339","0.003339","443","52624","TCP","66"
"0.000975","0.000975","443","52624","TCP","66"
"0.000375","0.000375","443","52624","TCP","66"
"0.000327","0.000327","443","52624","TCP","66"
"0.026691","0.026691","52620","443","TLSv1.2","1031"
"0.000000","0.000000","62280","3478","UDP","87"
"0.000056","0.000056","62280","3478","UDP","856"
"0.008369","0.008369","62280","3478","UDP","1043"
"0.009924","0.009924","3478","62280","RTCP","106"
"0.024195","0.024195","62280","3478","UDP","977"
"0.004038","0.004038","62280","3478","RTCP","142"
"0.020129","0.020129","443","52624","TLSv1.2","849"
"0.001617","0.001617","3478","62280","RTCP","110"
"0.000691","0.000691","52624","443","TCP","66"
"0.008919","0.008919","62280","3478","UDP","978"
"0.036068","0.036068","62280","3478","UDP","741"
"0.000000","0.000000","62280","3478","UDP","155"
"0.004678","0.004678","3478","62280","RTCP","106"
"0.014273","0.014273","62280","3478","UDP","152"
"0.011277","0.011277","62280","3478","UDP","870"
"0.009398","0.009398","62280","3478","UDP","160"
"0.014941","0.014941","3478","62280","RTCP","110"
"0.005291","0.005291","62280","3478","UDP","158"
"0.005004","0.005004","62280","3478","UDP","690"
"0.013846","0.013846","62280","3478","UDP","160"
"0.005950","0.005950","443","52620","TCP","66"
"0.010448","0.010448","62280","3478","UDP","1214"
"0.003566","0.003566","62280","3478","UDP","154"
"0.006169","0.006169","3478","62280","RTCP","110"
"0.002646","0.002646","62280","3478","STUN","166"
"0.011242","0.011242","62280","3478","UDP","162"
"0.011181","0.011181","62280","3478","UDP","430"
"0.009420","0.009420","62280","3478","UDP","152"
"0.000000","0.000000","3478","62280","STUN","106"
"0.015592","0.015592","3478","62280","RTCP","110"
"0.027695","0.027695","62280","3478","UDP","158"
"0.000357","0.000357","62280","3478","UDP","1102"
"0.000000","0.000000","62280","3478","UDP","157"
"0.013184","0.013184","62280","3478","UDP","767"
"0.002789","0.002789","62280","3478","UDP","146"
"0.006136","0.006136","3478","62280","RTCP","106"
"0.013601","0.013601","62280","3478","UDP","148"
"0.005851","0.005851","","","STP","60"
"0.003867","0.003867","62280","3478","UDP","758"
"0.000000","0.000000","62280","3478","UDP","759"
"0.010270","0.010270","62280","3478","UDP","167"
"0.016557","0.016557","3478","62280","RTCP","110"
"0.004091","0.004091","62280","3478","UDP","150"
"0.001780","0.001780","62280","3478","UDP","631"
"0.014453","0.014453","443","52620","TLSv1.2","372"
"0.000000","0.000000","443","52620","TLSv1.2","97"
"0.002157","0.002157","52620","443","TCP","66"
