"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.000798","0.000798","443","52488","TLSv1.3","1514"
"0.000521","0.000521","443","52488","TCP","1514"
"0.001300","0.001300","443","52488","TCP","1514"
"0.000300","0.000300","443","52488","TLSv1.3","1239"
"0.000654","0.000654","52488","443","TCP","66"
"0.001795","0.001795","52488","443","TCP","66"
"0.000000","0.000000","52488","443","TCP","66"
"0.000530","0.000530","52488","443","TCP","66"
"0.001765","0.001765","443","52489","TCP","1494"
"0.000493","0.000493","443","52489","TCP","1494"
"0.001135","0.001135","443","52489","TCP","1494"
"0.000348","0.000348","443","52489","TCP","1494"
"0.000508","0.000508","52489","443","TCP","66"
"0.000939","0.000939","52489","443","TCP","66"
"0.000682","0.000682","443","52489","TCP","1494"
"0.000348","0.000348","443","52489","TCP","1494"
"0.000000","0.000000","52489","443","TCP","66"
"0.001471","0.001471","52489","443","TCP","66"
"0.001029","0.001029","52489","443","TCP","66"
"0.002330","0.002330","50815","3478","UDP","150"
"0.005981","0.005981","52488","443","TLSv1.3","130"
"0.002009","0.002009","50815","3478","UDP","1105"
"0.000082","0.000082","52488","443","TLSv1.3","1197"
"0.001046","0.001046","3478","50815","RTCP","106"
"0.004421","0.004421","50198","443","SSL","188"
"0.031525","0.031525","50815","3478","UDP","87"
"0.000938","0.000938","443","52489","TCP","1494"
"0.000353","0.000353","443","52489","TCP","1494"
"0.000319","0.000319","50815","3478","UDP","777"
"0.000603","0.000603","443","52489","TLSv1.3","1494"
"0.000351","0.000351","443","52489","TCP","1494"
"0.001895","0.001895","52489","443","TCP","66"
"0.000453","0.000453","443","52489","TCP","1494"
"0.000345","0.000345","443","52489","TCP","1494"
"0.002179","0.002179","443","52489","TCP","1494"
"0.000408","0.000408","443","52489","TCP","1494"
"0.002359","0.002359","443","52489","TCP","1494"
"0.000348","0.000348","443","52489","TCP","1494"
"0.002300","0.002300","443","52489","TCP","1494"
"0.000351","0.000351","443","52489","TCP","1494"
"0.000769","0.000769","3478","50815","RTCP","106"
"0.001651","0.001651","443","52489","TCP","1494"
"0.000350","0.000350","443","52489","TLSv1.3","1494"
"0.002381","0.002381","443","52489","TCP","1494"
"0.000328","0.000328","443","52489","TCP","1494"
"0.002535","0.002535","443","52489","TCP","1494"
"0.000059","0.000059","443","52489","TCP","1494"
"0.002327","0.002327","443","52489","TCP","1494"
"0.001232","0.001232","443","52489","TCP","1494"
"0.000342","0.000342","443","52489","TCP","1494"
"0.002400","0.002400","443","52489","TCP","1494"
"0.000350","0.000350","443","52489","TCP","1494"
"0.000785","0.000785","52489","443","TCP","66"
"0.000037","0.000037","52489","443","TCP","66"
"0.001404","0.001404","443","52489","TCP","1494"
"0.000324","0.000324","443","52489","TLSv1.3","1494"
"0.001051","0.001051","52489","443","TCP","66"
"0.000350","0.000350","443","52489","TCP","1494"
"0.000351","0.000351","443","52489","TCP","1494"
"0.000000","0.000000","52489","443","TCP","66"
"0.000908","0.000908","52489","443","TCP","66"
"0.000087","0.000087","52489","443","TCP","66"
"0.000055","0.000055","52489","443","TCP","66"
"0.000376","0.000376","443","52489","TCP","1494"
"0.000351","0.000351","443","52489","TCP","1494"
"0.000562","0.000562","52489","443","TCP","66"
"0.000837","0.000837","443","52489","TCP","1494"
"0.000090","0.000090","50815","3478","UDP","1020"
"0.000255","0.000255","443","52489","TCP","1494"
"0.001019","0.001019","50815","3478","UDP","153"
"0.000118","0.000118","52489","443","TCP","66"
"0.000270","0.000270","443","52489","TCP","1494"
"0.000000","0.000000","52489","443","TCP","66"
"0.000348","0.000348","443","52489","TCP","1494"
"0.000129","0.000129","52489","443","TCP","66"
"0.001287","0.001287","443","52489","TLSv1.3","1494"
"0.000168","0.000168","52489","443","TCP","66"
"0.000210","0.000210","443","52489","TCP","1494"
"0.000876","0.000876","52489","443","TCP","66"
"0.000512","0.000512","443","52489","TCP","1494"
"0.000286","0.000286","443","52489","TCP","1494"
"0.000202","0.000202","52489","443","TCP","66"
"0.001159","0.001159","443","52489","TCP","1494"
"0.000152","0.000152","52489","443","TCP","66"
"0.000309","0.000309","443","52489","TCP","1494"
"0.000897","0.000897","52489","443","TCP","66"
"0.000579","0.000579","443","52489","TCP","1494"
"0.000246","0.000246","443","52489","TCP","1494"
"0.000062","0.000062","52489","443","TCP","66"
"0.001132","0.001132","443","52489","TLSv1.3","968"
"0.000311","0.000311","52489","443","TCP","66"
"0.000937","0.000937","52489","443","TCP","66"
"0.001126","0.001126","52489","443","TCP","66"
"0.010630","0.010630","50815","3478","UDP","156"
"0.004038","0.004038","50815","3478","UDP","776"
"0.001545","0.001545","3478","50815","RTCP","106"
"0.009017","0.009017","443","50198","SSL","132"
"0.001499","0.001499","50198","443","TCP","66"
"0.000882","0.000882","50815","3478","UDP","148"
"0.024935","0.024935","50815","3478","UDP","151"
"0.003112","0.003112","50815","3478","UDP","1105"
"0.010499","0.010499","3478","50815","RTCP","114"
"0.000806","0.000806","50815","3478","UDP","152"
"0.019988","0.019988","50815","3478","UDP","760"
"0.000717","0.000717","50815","3478","UDP","152"
"0.021400","0.021400","50815","3478","UDP","155"
"0.007069","0.007069","3478","50815","RTCP","110"
"0.003885","0.003885","50815","3478","UDP","930"
"0.007435","0.007435","50815","3478","UDP","154"
"0.020743","0.020743","50815","3478","UDP","149"
"0.007168","0.007168","50815","3478","UDP","648"
"0.010751","0.010751","3478","50815","RTCP","110"
"0.002181","0.002181","50815","3478","UDP","151"
"0.002183","0.002183","443","52488","TCP","66"
"0.000000","0.000000","443","52488","TLSv1.3","245"
"0.000061","0.000061","443","52488","TLSv1.3","128"
"0.002727","0.002727","52488","443","TCP","66"
"0.001066","0.001066","52488","443","TCP","66"
"0.000000","0.000000","52488","443","TLSv1.3","97"
"0.008256","0.008256","443","52488","TLSv1.3","97"
"0.004090","0.004090","52488","443","TCP","66"
"0.001404","0.001404","50815","3478","UDP","1023"
"0.000791","0.000791","50815","3478","UDP","152"
"0.020414","0.020414","50815","3478","UDP","87"
"0.006867","0.006867","3478","50815","RTCP","110"
"0.004645","0.004645","50815","3478","UDP","664"
"0.031129","0.031129","50815","3478","UDP","156"
"0.000000","0.000000","50815","3478","RTCP","106"
"0.000000","0.000000","50815","3478","UDP","158"
"0.000445","0.000445","50815","3478","UDP","1026"
"0.019978","0.019978","50815","3478","RTCP","106"
"0.000000","0.000000","3478","50815","RTCP","110"
"0.000000","0.000000","50815","3478","UDP","159"
"0.014727","0.014727","50815","3478","UDP","661"
"0.000435","0.000435","50815","3478","UDP","150"
"0.012360","0.012360","443","52488","TLSv1.3","334"
"0.002201","0.002201","52488","443","TCP","66"
"0.007052","0.007052","50815","3478","UDP","151"
"0.005125","0.005125","50815","3478","RTCP","118"
"0.001731","0.001731","50815","3478","UDP","905"
"0.000500","0.000500","3478","50815","RTCP","110"
"0.009163","0.009163","50815","3478","UDP","153"
"0.002516","0.002516","3478","50815","RTCP","186"
"0.019492","0.019492","50815","3478","UDP","148"
"0.006144","0.006144","50815","3478","UDP","850"
"0.012630","0.012630","3478","50815","RTCP","110"
"0.002409","0.002409","50815","3478","UDP","148"
"0.017271","0.017271","50815","3478","UDP","1158"
"0.000438","0.000438","50815","3478","UDP","153"
"0.009886","0.009886","443","52488","TCP","66"
"0.014930","0.014930","50815","3478","UDP","155"
"0.005091","0.005091","3478","50815","RTCP","110"
"0.003260","0.003260","50815","3478","UDP","694"
"0.001255","0.001255","50815","3478","STUN","166"
"0.007115","0.007115","50815","3478","UDP","158"
"0.011027","0.011027","","","0xfffa","60"
"0.000000","0.000000","","","0xfffa","60"
"0.000000","0.000000","","","0xfffa","60"
"0.000000","0.000000","","","0xfffa","60"
"0.000000","0.000000","","","0xfffa","60"
"0.008630","0.008630","50815","3478","UDP","148"
"0.001375","0.001375","3478","50815","STUN","106"
"0.004995","0.004995","50815","3478","UDP","1194"
"0.012379","0.012379","3478","50815","RTCP","110"
"0.014166","0.014166","50815","3478","UDP","151"
"0.004912","0.004912","50815","3478","UDP","800"
"0.002002","0.002002","50815","3478","UDP","153"
"0.020169","0.020169","50815","3478","UDP","153"
