"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.011341","0.011341","58768","443","TLSv1.3","218"
"0.003514","0.003514","443","58772","TCP","74"
"0.002115","0.002115","58768","443","TLSv1.3","200"
"0.001260","0.001260","58772","443","TCP","66"
"0.000144","0.000144","58772","443","TLSv1.3","583"
"0.007228","0.007228","58771","443","TLSv1.3","215"
"0.005140","0.005140","58771","443","TLSv1.3","249"
"0.015066","0.015066","58771","443","TLSv1.3","219"
"0.005545","0.005545","58771","443","TLSv1.3","217"
"0.006105","0.006105","443","58772","TCP","66"
"0.001419","0.001419","443","58772","TLSv1.3","1494"
"0.000924","0.000924","443","58772","TCP","1494"
"0.000350","0.000350","443","58772","TCP","1494"
"0.000327","0.000327","443","58772","TLSv1.3","1494"
"0.000000","0.000000","443","58772","TLSv1.3","353"
"0.000667","0.000667","58772","443","TCP","66"
"0.001431","0.001431","58772","443","TCP","66"
"0.000848","0.000848","58772","443","TCP","66"
"0.000074","0.000074","58772","443","TCP","66"
"0.000051","0.000051","58772","443","TCP","66"
"0.004230","0.004230","58772","443","TLSv1.3","130"
"0.001444","0.001444","58772","443","TCP","1494"
"0.000077","0.000077","58772","443","TCP","686"
"0.000000","0.000000","58772","443","TLSv1.3","394"
"0.000063","0.000063","58772","443","TLSv1.3","573"
"0.003796","0.003796","58769","443","TLSv1.3","185"
"0.001066","0.001066","58769","443","TLSv1.3","333"
"0.002748","0.002748","58773","443","TCP","78"
"0.025592","0.025592","443","58772","TCP","66"
"0.000075","0.000075","443","58772","TLSv1.3","212"
"0.000426","0.000426","443","58772","TCP","66"
"0.000500","0.000500","443","58772","TCP","66"
"0.002463","0.002463","58772","443","TCP","66"
"0.011342","0.011342","443","58773","TCP","74"
"0.002784","0.002784","58773","443","TCP","66"
"0.000185","0.000185","58773","443","TLSv1.3","583"
"0.042162","0.042162","443","58773","TCP","66"
"0.001166","0.001166","443","58773","TLSv1.3","1494"
"0.001076","0.001076","443","58773","TCP","1494"
"0.000403","0.000403","443","58773","TCP","1494"
"0.000674","0.000674","443","58773","TLSv1.3","1494"
"0.000000","0.000000","443","58773","TLSv1.3","353"
"0.000000","0.000000","58773","443","TCP","66"
"0.001185","0.001185","58773","443","TCP","66"
"0.001072","0.001072","58773","443","TCP","66"
"0.001207","0.001207","58773","443","TCP","66"
"0.002924","0.002924","58773","443","TLSv1.3","130"
"0.001622","0.001622","58773","443","TCP","1494"
"0.000078","0.000078","58773","443","TCP","686"
"0.000000","0.000000","58773","443","TLSv1.3","356"
"0.000090","0.000090","58773","443","TCP","1494"
"0.000041","0.000041","58773","443","TCP","686"
"0.000044","0.000044","58773","443","TLSv1.3","428"
"0.022994","0.022994","443","58773","TCP","66"
"0.000075","0.000075","443","58773","TLSv1.3","212"
"0.002449","0.002449","443","58772","TLSv1.3","682"
"0.000456","0.000456","58773","443","TCP","66"
"0.001786","0.001786","58772","443","TCP","66"
"0.000483","0.000483","443","58773","TCP","66"
"0.000475","0.000475","443","58773","TCP","66"
"0.002252","0.002252","443","58768","TCP","66"
"0.000549","0.000549","443","58771","TCP","66"
"0.000038","0.000038","443","58771","TCP","66"
"0.004489","0.004489","443","58768","TCP","66"
"0.005975","0.005975","443","58771","TCP","66"
"0.003494","0.003494","443","58767","TLSv1.3","682"
"0.002184","0.002184","58767","443","TCP","66"
"0.008826","0.008826","443","58769","TCP","60"
"0.000000","0.000000","443","58769","TCP","60"
"0.000000","0.000000","443","58771","TCP","66"
"0.000000","0.000000","443","58769","TLSv1.3","89"
"0.002458","0.002458","58769","443","TCP","60"
"0.000000","0.000000","58769","443","TCP","60"
"0.002326","0.002326","443","58773","TCP","66"
"0.018148","0.018148","443","58771","TCP","1514"
"0.000274","0.000274","443","58771","TCP","1514"
"0.000122","0.000122","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.000356","0.000356","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.000124","0.000124","443","58771","TCP","1514"
"0.000083","0.000083","443","58771","TLSv1.3","1050"
"0.000127","0.000127","443","58771","TCP","1514"
"0.000654","0.000654","58771","443","TCP","66"
"0.000287","0.000287","443","58768","TLSv1.3","324"
"0.000138","0.000138","443","58768","TLSv1.3","97"
"0.000513","0.000513","58771","443","TCP","66"
"0.001207","0.001207","58771","443","TCP","66"
"0.000026","0.000026","58771","443","TCP","66"
"0.000000","0.000000","58768","443","TCP","66"
"0.005026","0.005026","58768","443","TCP","66"
"0.009294","0.009294","443","58768","TLSv1.3","325"
"0.000028","0.000028","443","58768","TLSv1.3","97"
"0.002257","0.002257","58768","443","TCP","66"
"0.021779","0.021779","443","58773","TLSv1.3","1086"
"0.005701","0.005701","58773","443","TCP","66"
"0.086820","0.086820","443","58769","TLSv1.3","197"
"0.002426","0.002426","58769","443","TCP","60"
"0.041202","0.041202","443","58771","TCP","1514"
"0.000326","0.000326","443","58771","TCP","1514"
"0.000067","0.000067","443","58771","TCP","1514"
"0.000077","0.000077","443","58771","TCP","1514"
"0.000172","0.000172","443","58771","TCP","1514"
"0.000070","0.000070","443","58771","TCP","1514"
"0.000176","0.000176","443","58771","TCP","1514"
"0.000081","0.000081","443","58771","TCP","1514"
"0.000157","0.000157","443","58771","TCP","1514"
"0.000071","0.000071","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TLSv1.3","1514"
"0.000122","0.000122","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.000124","0.000124","443","58771","TCP","1514"
"0.000123","0.000123","443","58771","TCP","1514"
"0.003091","0.003091","58771","443","TCP","66"
"0.000000","0.000000","58771","443","TCP","66"
"0.000053","0.000053","58771","443","TCP","66"
"0.001030","0.001030","58771","443","TCP","66"
"0.000359","0.000359","58771","443","TCP","66"
"0.001100","0.001100","58771","443","TCP","66"
"0.170913","0.170913","443","58771","TCP","1514"
"0.000325","0.000325","443","58771","TLSv1.3","1514"
"0.000077","0.000077","443","58771","TCP","1514"
"0.000167","0.000167","443","58771","TCP","1514"
"0.000076","0.000076","443","58771","TCP","1514"
"0.000170","0.000170","443","58771","TCP","1514"
"0.000076","0.000076","443","58771","TCP","1514"
"0.000127","0.000127","443","58771","TCP","1514"
"0.000173","0.000173","443","58771","TCP","1514"
"0.000075","0.000075","443","58771","TCP","1514"
"0.000135","0.000135","443","58771","TCP","1514"
"0.000156","0.000156","443","58771","TCP","1514"
"0.000073","0.000073","443","58771","TCP","1514"
"0.000168","0.000168","443","58771","TLSv1.3","1514"
"0.000074","0.000074","443","58771","TCP","1514"
"0.000181","0.000181","443","58771","TCP","1514"
"0.000075","0.000075","443","58771","TCP","1514"
"0.000163","0.000163","443","58771","TCP","1514"
"0.000077","0.000077","443","58771","TCP","1514"
"0.000172","0.000172","443","58771","TCP","1514"
"0.000077","0.000077","443","58771","TCP","1514"
"0.000165","0.000165","443","58771","TCP","1514"
"0.000074","0.000074","443","58771","TCP","1514"
"0.000171","0.000171","443","58771","TCP","1514"
"0.000077","0.000077","443","58771","TLSv1.3","1514"
"0.000175","0.000175","443","58771","TCP","1514"
"0.000076","0.000076","443","58771","TCP","1514"
"0.000167","0.000167","443","58771","TCP","1514"
"0.000076","0.000076","443","58771","TCP","1514"
"0.000170","0.000170","443","58771","TCP","1514"
"0.000077","0.000077","443","58771","TCP","1514"
"0.000173","0.000173","443","58771","TCP","1514"
"0.001932","0.001932","58771","443","TCP","66"
"0.000000","0.000000","58771","443","TCP","66"
"0.000000","0.000000","58771","443","TCP","66"
"0.000000","0.000000","58771","443","TCP","66"
"0.000000","0.000000","58771","443","TCP","66"
"0.000306","0.000306","58771","443","TCP","66"
"0.001431","0.001431","58771","443","TCP","66"
"0.001027","0.001027","58771","443","TCP","66"
"0.001736","0.001736","443","58771","TCP","1514"
"0.000350","0.000350","443","58771","TCP","1514"
"0.000078","0.000078","443","58771","TCP","1514"
"0.000168","0.000168","443","58771","TLSv1.3","1514"
"0.000077","0.000077","443","58771","TCP","1514"
"0.000170","0.000170","443","58771","TCP","1514"
"0.000077","0.000077","443","58771","TCP","1514"
"0.000169","0.000169","443","58771","TCP","1514"
"0.001200","0.001200","58771","443","TCP","66"
"0.001342","0.001342","58771","443","TCP","66"
"0.000000","0.000000","58771","443","TCP","66"
"0.170948","0.170948","443","58771","TCP","1514"
"0.000326","0.000326","443","58771","TCP","1514"
"0.000077","0.000077","443","58771","TCP","1514"
"0.000168","0.000168","443","58771","TCP","1514"
"0.000074","0.000074","443","58771","TCP","1514"
"0.000171","0.000171","443","58771","TCP","1514"
"0.000073","0.000073","443","58771","TCP","1514"
"0.000173","0.000173","443","58771","TLSv1.3","1514"
"0.000073","0.000073","443","58771","TCP","1514"
"0.000173","0.000173","443","58771","TCP","1514"
"0.000077","0.000077","443","58771","TCP","1514"
"0.000172","0.000172","443","58771","TCP","1514"
"0.000078","0.000078","443","58771","TCP","1514"
"0.000167","0.000167","443","58771","TCP","1514"
"0.000075","0.000075","443","58771","TCP","1514"
"0.000170","0.000170","443","58771","TCP","1514"
"0.000073","0.000073","443","58771","TCP","1514"
"0.000173","0.000173","443","58771","TCP","1514"
"0.000073","0.000073","443","58771","TLSv1.3","1514"
"0.000118","0.000118","443","58771","TLSv1.3","1159"
"0.000000","0.000000","58771","443","TCP","66"
"0.001897","0.001897","58771","443","TCP","66"
"0.000145","0.000145","58771","443","TCP","66"
"0.001958","0.001958","58771","443","TCP","66"
"0.511990","0.511990","58769","443","TLSv1.3","154"
"0.000093","0.000093","58769","443","TLSv1.3","506"
"0.182748","0.182748","443","58769","TCP","60"
"0.000000","0.000000","443","58769","TLSv1.3","89"
"0.099285","0.099285","58769","443","TCP","60"
"0.158754","0.158754","443","58769","TLSv1.3","197"
"0.047572","0.047572","58769","443","TCP","60"
"0.348742","0.348742","58767","443","TCP","1494"
"0.000000","0.000000","58767","443","TCP","686"
"0.000101","0.000101","58767","443","TLSv1.3","356"
"0.000060","0.000060","58767","443","TLSv1.3","1205"
"0.030661","0.030661","443","58767","TCP","66"
"0.000698","0.000698","443","58767","TCP","66"
"0.096406","0.096406","443","58767","TLSv1.3","849"
"0.003507","0.003507","58767","443","TCP","66"
"0.157497","0.157497","49299","443","TLSv1.2","522"
"0.031099","0.031099","443","49299","TLSv1.2","437"
"0.004074","0.004074","49299","443","TCP","86"
"1.084308","1.084308","63375","443","TLSv1.2","511"
"0.000384","0.000384","63375","443","TCP","1514"
"0.000000","0.000000","63375","443","TCP","706"
"0.000067","0.000067","63375","443","TLSv1.2","385"
"0.027377","0.027377","443","63375","TCP","86"
"0.014754","0.014754","443","63375","TCP","86"
"0.000000","0.000000","443","63375","TCP","86"
"0.000000","0.000000","443","63375","TCP","86"
"0.081557","0.081557","443","63375","TLSv1.2","162"
"0.000079","0.000079","443","63375","TLSv1.2","164"
"0.000000","0.000000","443","63375","TLSv1.2","124"
"0.000000","0.000000","443","63375","TLSv1.2","132"
"0.059500","0.059500","443","63375","TCP","132"
"0.003480","0.003480","63375","443","TCP","86"
"0.000000","0.000000","63375","443","TCP","86"
"0.000000","0.000000","63375","443","TCP","86"
"0.000000","0.000000","63375","443","TCP","86"
"0.000102","0.000102","63375","443","TCP","98"
"0.000000","0.000000","63375","443","TLSv1.2","132"
"0.071866","0.071866","443","63375","TCP","86"
"3.119628","3.119628","58771","443","TLSv1.3","234"
"0.216487","0.216487","443","58771","TCP","66"
"0.136866","0.136866","443","58771","TLSv1.3","335"
"0.038685","0.038685","58771","443","TCP","66"
"1.026645","1.026645","58767","443","TCP","1494"
"0.000087","0.000087","58767","443","TCP","686"
"0.000000","0.000000","58767","443","TLSv1.3","356"
"0.000063","0.000063","58767","443","TLSv1.3","1243"
"0.008619","0.008619","443","58766","TLSv1.3","117"
"0.003624","0.003624","58766","443","TCP","60"
"0.001072","0.001072","58766","443","TCP","60"
"0.000000","0.000000","58766","443","TCP","93"
"0.000090","0.000090","58766","443","TCP","78"
"0.030205","0.030205","443","58767","TCP","66"
"0.000700","0.000700","443","58767","TCP","66"
"0.082591","0.082591","443","58766","TCP","66"
"0.003427","0.003427","58766","443","TCP","117"
"0.005667","0.005667","443","58767","TLSv1.3","849"
"0.003194","0.003194","58767","443","TCP","66"
"0.006529","0.006529","443","58766","TCP","66"
"0.000000","0.000000","443","58766","TCP","66"
"0.081172","0.081172","443","58766","TCP","60"
"0.002617","0.002617","58766","443","TCP","60"
"0.271927","0.271927","58767","443","TCP","1494"
"0.000079","0.000079","58767","443","TCP","686"
"0.000000","0.000000","58767","443","TLSv1.3","356"
"0.000089","0.000089","58767","443","TLSv1.3","1347"
"0.024122","0.024122","58774","443","TCP","78"
"0.000443","0.000443","58771","443","TLSv1.3","226"
"0.015993","0.015993","58769","443","TLSv1.3","184"
"0.000999","0.000999","58769","443","TLSv1.3","570"
"0.028121","0.028121","443","58767","TCP","66"
"0.000494","0.000494","443","58767","TCP","66"
"0.091118","0.091118","443","58767","TLSv1.3","849"
"0.004138","0.004138","58767","443","TCP","66"
"0.045041","0.045041","443","58769","TCP","60"
"0.000459","0.000459","443","58769","TLSv1.3","89"
"0.003140","0.003140","58769","443","TCP","60"
"0.018283","0.018283","443","58771","TCP","66"
"0.009303","0.009303","443","58774","TCP","74"
"0.006615","0.006615","58774","443","TCP","66"
"0.000186","0.000186","58774","443","TLSv1.3","583"
"0.020801","0.020801","443","58771","TLSv1.3","372"
"0.000000","0.000000","443","58771","TLSv1.3","97"
"0.002413","0.002413","58771","443","TCP","66"
"0.102573","0.102573","443","58769","TLSv1.3","197"
"0.002639","0.002639","58769","443","TCP","60"
"0.069695","0.069695","443","58774","TCP","66"
"0.001419","0.001419","443","58774","TLSv1.3","1514"
"0.002211","0.002211","443","58774","TCP","1514"
"0.000450","0.000450","443","58774","TCP","1514"
"0.000355","0.000355","443","58774","TLSv1.3","1263"
"0.000213","0.000213","58774","443","TCP","66"
"0.000894","0.000894","58774","443","TCP","66"
"0.001563","0.001563","58774","443","TCP","66"
"0.001041","0.001041","58774","443","TCP","66"
"0.016373","0.016373","58774","443","TLSv1.3","130"
"0.001780","0.001780","58774","443","TLSv1.3","367"
"0.103556","0.103556","58767","443","TCP","1494"
"0.000079","0.000079","58767","443","TCP","686"
"0.000000","0.000000","58767","443","TLSv1.3","356"
"0.000289","0.000289","58767","443","TLSv1.3","1199"
"0.026114","0.026114","443","58767","TCP","66"
"0.000478","0.000478","443","58767","TCP","66"
"0.077837","0.077837","443","58774","TCP","66"
"0.000055","0.000055","443","58774","TLSv1.3","212"
"0.000000","0.000000","443","58774","TLSv1.3","128"
"0.002896","0.002896","58774","443","TCP","66"
"0.000857","0.000857","58774","443","TLSv1.3","97"
"0.005351","0.005351","443","58774","TLSv1.3","97"
"0.002911","0.002911","58774","443","TCP","66"
"0.003946","0.003946","443","58767","TLSv1.3","849"
"0.002134","0.002134","58767","443","TCP","66"
"0.211237","0.211237","443","58774","TCP","66"
"0.296005","0.296005","49308","5228","TLSv1.2","119"
"0.109958","0.109958","5228","49308","TLSv1.2","119"
"0.021227","0.021227","49308","5228","TCP","86"
"0.172292","0.172292","443","58774","TCP","1514"
"0.000318","0.000318","443","58774","TCP","1514"
"0.000077","0.000077","443","58774","TCP","1514"
"0.000168","0.000168","443","58774","TCP","1514"
"0.000079","0.000079","443","58774","TCP","1514"
"0.000171","0.000171","443","58774","TCP","1514"
"0.000076","0.000076","443","58774","TCP","1514"
"0.000166","0.000166","443","58774","TCP","1514"
"0.000078","0.000078","443","58774","TLSv1.3","1101"
"0.000154","0.000154","443","58774","TCP","1514"
"0.033191","0.033191","58774","443","TCP","66"
"0.000000","0.000000","58774","443","TCP","66"
"0.000933","0.000933","58774","443","TCP","66"
"0.179888","0.179888","443","58774","TCP","1514"
"0.000326","0.000326","443","58774","TCP","1514"
"0.000000","0.000000","443","58774","TCP","1514"
"0.000162","0.000162","443","58774","TCP","1514"
"0.000120","0.000120","443","58774","TCP","1514"
"0.000134","0.000134","443","58774","TCP","1514"
"0.000121","0.000121","443","58774","TCP","1514"
"0.000081","0.000081","443","58774","TLSv1.3","1514"
"0.000119","0.000119","443","58774","TCP","1514"
"0.000124","0.000124","443","58774","TCP","1514"
"0.000123","0.000123","443","58774","TCP","1514"
"0.000123","0.000123","443","58774","TCP","1514"
"0.000123","0.000123","443","58774","TCP","1514"
"0.000124","0.000124","443","58774","TCP","1514"
"0.000133","0.000133","443","58774","TCP","1514"
"0.000114","0.000114","443","58774","TCP","1514"
"0.000122","0.000122","443","58774","TCP","1514"
"0.000124","0.000124","443","58774","TCP","1514"
"0.000125","0.000125","443","58774","TLSv1.3","1514"
"0.000124","0.000124","443","58774","TCP","1514"
"0.020148","0.020148","58774","443","TCP","66"
"0.000000","0.000000","58774","443","TCP","66"
"0.000932","0.000932","58774","443","TCP","66"
"0.001165","0.001165","58774","443","TCP","66"
"0.183305","0.183305","443","58774","TCP","1514"
"0.000318","0.000318","443","58774","TCP","1514"
"0.000172","0.000172","443","58774","TCP","1514"
"0.000350","0.000350","443","58774","TCP","1514"
"0.000078","0.000078","443","58774","TCP","1514"
"0.000171","0.000171","443","58774","TCP","1514"
"0.000076","0.000076","443","58774","TCP","1514"
"0.000175","0.000175","443","58774","TLSv1.3","1514"
"0.000076","0.000076","443","58774","TCP","1514"
"0.000165","0.000165","443","58774","TCP","1514"
"0.000077","0.000077","443","58774","TCP","1514"
"0.000054","0.000054","443","58774","TLSv1.3","194"
"0.003248","0.003248","58774","443","TCP","66"
"0.001298","0.001298","58774","443","TCP","66"
"0.000000","0.000000","58774","443","TCP","66"
"0.000084","0.000084","58774","443","TCP","66"
"1.648083","1.648083","58767","443","TCP","1494"
"0.000000","0.000000","58767","443","TCP","686"
"0.000050","0.000050","58767","443","TLSv1.3","356"
"0.000115","0.000115","58767","443","TLSv1.3","1322"
"0.020638","0.020638","58769","443","TLSv1.3","185"
"0.001651","0.001651","58769","443","TLSv1.3","339"
"0.009773","0.009773","443","58767","TCP","66"
"0.000502","0.000502","443","58767","TCP","66"
"0.155477","0.155477","443","58769","TCP","60"
"0.000484","0.000484","443","58769","TLSv1.3","89"
"0.005864","0.005864","58769","443","TCP","60"
"0.066961","0.066961","443","58767","TLSv1.3","849"
"0.002199","0.002199","58767","443","TCP","66"
"0.021670","0.021670","58767","443","TCP","1494"
"0.000078","0.000078","58767","443","TCP","686"
"0.000000","0.000000","58767","443","TLSv1.3","356"
"0.000324","0.000324","58767","443","TCP","1494"
"0.000000","0.000000","58767","443","TLSv1.3","516"
"0.023841","0.023841","443","58767","TCP","66"
"0.010753","0.010753","443","58767","TCP","66"
"0.026591","0.026591","443","58769","TLSv1.3","197"
"0.002351","0.002351","58769","443","TCP","60"
"0.012815","0.012815","443","58767","TCP","66"
"0.050695","0.050695","443","58767","TLSv1.3","928"
"0.002127","0.002127","58767","443","TCP","66"
