"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.005141","0.005141","62280","3478","UDP","645"
"0.013391","0.013391","62280","3478","UDP","149"
"0.009432","0.009432","3478","62280","RTCP","110"
"0.010629","0.010629","62280","3478","UDP","149"
"0.001196","0.001196","62280","3478","UDP","763"
"0.000065","0.000065","62280","3478","UDP","763"
"0.033349","0.033349","62280","3478","UDP","172"
"0.000000","0.000000","62280","3478","UDP","944"
"0.004992","0.004992","3478","62280","RTCP","110"
"0.000386","0.000386","62280","3478","UDP","154"
"0.020441","0.020441","62280","3478","UDP","152"
"0.006199","0.006199","62280","3478","UDP","822"
"0.000053","0.000053","62280","3478","UDP","823"
"0.013300","0.013300","62280","3478","UDP","154"
"0.002395","0.002395","50224","19305","STUN","188"
"0.007218","0.007218","3478","62280","RTCP","110"
"0.028227","0.028227","19305","50224","STUN","132"
"0.000000","0.000000","62280","3478","UDP","933"
"0.000000","0.000000","62280","3478","UDP","160"
"0.001979","0.001979","50224","19305","TCP","66"
"0.000964","0.000964","62280","3478","UDP","156"
"0.012253","0.012253","62280","3478","UDP","677"
"0.000000","0.000000","62280","3478","UDP","678"
"0.005224","0.005224","62280","3478","UDP","158"
"0.001452","0.001452","3478","62280","RTCP","110"
"0.003685","0.003685","62280","3478","RTCP","142"
"0.023360","0.023360","443","52687","TCP","1514"
"0.000057","0.000057","443","52687","TLSv1.2","1131"
"0.000000","0.000000","443","52687","TLSv1.2","97"
"0.009925","0.009925","62280","3478","UDP","155"
"0.000195","0.000195","62280","3478","UDP","844"
"0.001799","0.001799","52687","443","TCP","66"
"0.000865","0.000865","62280","3478","UDP","149"
"0.010046","0.010046","3478","62280","RTCP","110"
"0.006917","0.006917","62280","3478","UDP","876"
"0.003112","0.003112","62280","3478","UDP","876"
"0.000000","0.000000","62280","3478","UDP","149"
"0.020562","0.020562","62280","3478","UDP","149"
"0.009744","0.009744","62280","3478","UDP","487"
"0.009748","0.009748","62280","3478","UDP","152"
"0.000064","0.000064","3478","62280","RTCP","110"
"0.019811","0.019811","62280","3478","UDP","147"
"0.008989","0.008989","62280","3478","UDP","598"
"0.011204","0.011204","62280","3478","UDP","143"
"0.010036","0.010036","3478","62280","RTCP","110"
"0.008685","0.008685","62280","3478","UDP","673"
"0.003121","0.003121","62280","3478","UDP","148"
"0.018689","0.018689","62280","3478","UDP","148"
"0.007480","0.007480","62280","3478","UDP","778"
"0.009356","0.009356","62280","3478","UDP","149"
"0.002994","0.002994","3478","62280","RTCP","110"
"0.017909","0.017909","62280","3478","UDP","146"
"0.002947","0.002947","62280","3478","UDP","629"
"0.014140","0.014140","3478","62280","RTCP","186"
"0.004561","0.004561","62280","3478","UDP","145"
"0.010350","0.010350","3478","62280","RTCP","110"
"0.009750","0.009750","62280","3478","UDP","149"
"0.000926","0.000926","62280","3478","UDP","926"
"0.021258","0.021258","62280","3478","UDP","146"
"0.010733","0.010733","62280","3478","UDP","670"
"0.007060","0.007060","62280","3478","UDP","146"
"0.000485","0.000485","3478","62280","RTCP","110"
"0.036130","0.036130","62280","3478","UDP","148"
"0.000243","0.000243","62280","3478","UDP","1028"
"0.002749","0.002749","62280","3478","UDP","144"
"0.011191","0.011191","3478","62280","RTCP","110"
"0.011742","0.011742","62280","3478","UDP","767"
"0.000000","0.000000","62280","3478","UDP","150"
"0.017238","0.017238","62280","3478","UDP","151"
"0.012524","0.012524","62280","3478","UDP","904"
"0.007885","0.007885","62280","3478","UDP","152"
"0.000542","0.000542","3478","62280","RTCP","110"
"0.018952","0.018952","62280","3478","UDP","87"
"0.006058","0.006058","62280","3478","UDP","551"
"0.020732","0.020732","62280","3478","STUN","166"
"0.004358","0.004358","3478","62280","RTCP","110"
"0.022211","0.022211","3478","62280","STUN","106"
"0.004863","0.004863","62280","3478","UDP","728"
"0.013965","0.013965","62280","3478","UDP","653"
"0.009171","0.009171","3478","62280","RTCP","106"
"0.024702","0.024702","62280","3478","UDP","969"
"0.026859","0.026859","3478","62280","RTCP","106"
"0.006333","0.006333","62280","3478","UDP","645"
"0.025705","0.025705","52686","443","TCP","1494"
"0.000000","0.000000","52686","443","TCP","686"
"0.000085","0.000085","52686","443","TLSv1.2","314"
"0.000823","0.000823","52686","443","TLSv1.2","1357"
"0.000812","0.000812","62280","3478","UDP","784"
"0.014848","0.014848","3478","62280","RTCP","106"
"0.010609","0.010609","443","52686","TCP","66"
"0.011779","0.011779","443","52686","TCP","66"
"0.000000","0.000000","443","52686","TCP","66"
"0.000000","0.000000","443","52686","TCP","66"
"0.013198","0.013198","62280","3478","UDP","701"
"0.000141","0.000141","52687","443","TLSv1.2","1030"
"0.023768","0.023768","3478","62280","RTCP","106"
"0.003149","0.003149","62280","3478","UDP","844"
"0.016121","0.016121","62280","3478","UDP","150"
"0.012988","0.012988","62280","3478","UDP","596"
"0.006094","0.006094","62280","3478","UDP","153"
"0.001958","0.001958","3478","62280","RTCP","106"
"0.019578","0.019578","62280","3478","UDP","146"
"0.001033","0.001033","443","52686","TLSv1.2","849"
"0.001943","0.001943","52686","443","TCP","66"
