"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.003379","0.003379","58777","443","TLSv1.3","134"
"0.000845","0.000845","58777","443","TLSv1.3","297"
"0.029662","0.029662","443","58779","TCP","66"
"0.002782","0.002782","58779","443","TLSv1.3","571"
"0.000000","0.000000","58779","443","TCP","60"
"0.006541","0.006541","443","58778","TLSv1.3","682"
"0.002392","0.002392","58778","443","TCP","66"
"0.040800","0.040800","443","58780","TCP","74"
"0.002894","0.002894","58780","443","TCP","66"
"0.000185","0.000185","58780","443","TLSv1.3","583"
"0.015867","0.015867","443","58777","TCP","60"
"0.000000","0.000000","443","58777","TCP","60"
"0.000405","0.000405","443","58777","TLSv1.3","357"
"0.002479","0.002479","58777","443","TCP","60"
"0.083732","0.083732","443","58779","TCP","60"
"0.001272","0.001272","443","58779","TLSv1.3","1514"
"0.001000","0.001000","443","58779","TCP","1514"
"0.000200","0.000200","443","58779","TLSv1.3","787"
"0.000852","0.000852","443","58777","TLSv1.3","428"
"0.001639","0.001639","58779","443","TCP","60"
"0.000000","0.000000","58779","443","TCP","60"
"0.001027","0.001027","58779","443","TCP","60"
"0.000760","0.000760","58777","443","TCP","60"
"0.001081","0.001081","58777","443","TLSv1.3","85"
"0.004818","0.004818","443","58779","TCP","60"
"0.011244","0.011244","58779","443","TLSv1.3","134"
"0.002058","0.002058","58779","443","TLSv1.3","472"
"0.001277","0.001277","58779","443","TLSv1.3","565"
"0.000349","0.000349","58779","443","TCP","1514"
"0.000084","0.000084","58779","443","TCP","1514"
"0.000162","0.000162","58779","443","TCP","1514"
"0.000080","0.000080","58779","443","TCP","1514"
"0.000166","0.000166","58779","443","TCP","1514"
"0.000080","0.000080","58779","443","TCP","1514"
"0.000167","0.000167","58779","443","TCP","1514"
"0.000077","0.000077","58779","443","TCP","1514"
"0.000134","0.000134","58779","443","TCP","1514"
"0.070901","0.070901","58781","443","TCP","78"
"0.003485","0.003485","443","58780","TCP","66"
"0.001372","0.001372","443","58780","TLSv1.3","1514"
"0.001714","0.001714","443","58780","TCP","1514"
"0.000399","0.000399","443","58780","TCP","1514"
"0.000246","0.000246","443","58780","TLSv1.3","1263"
"0.000909","0.000909","58780","443","TCP","66"
"0.001251","0.001251","58780","443","TCP","66"
"0.000849","0.000849","58780","443","TCP","66"
"0.001509","0.001509","443","58777","TCP","60"
"0.005885","0.005885","58780","443","TLSv1.3","130"
"0.000378","0.000378","58780","443","TLSv1.3","377"
"0.001595","0.001595","58780","443","TLSv1.3","158"
"0.011478","0.011478","443","58781","TCP","74"
"0.005357","0.005357","58781","443","TCP","66"
"0.000182","0.000182","58781","443","TLSv1.3","583"
"0.032118","0.032118","443","58781","TCP","66"
"0.001158","0.001158","443","58781","TLSv1.3","1494"
"0.001078","0.001078","443","58781","TCP","1494"
"0.000397","0.000397","443","58781","TCP","1494"
"0.000626","0.000626","443","58781","TLSv1.3","1494"
"0.000000","0.000000","443","58781","TLSv1.3","330"
"0.004212","0.004212","58781","443","TCP","66"
"0.000000","0.000000","58781","443","TCP","66"
"0.000000","0.000000","58781","443","TCP","66"
"0.000073","0.000073","58781","443","TCP","66"
"0.007437","0.007437","58781","443","TLSv1.3","130"
"0.000669","0.000669","443","58779","TLSv1.3","341"
"0.000452","0.000452","58781","443","TLSv1.3","316"
"0.000421","0.000421","443","58779","TCP","60"
"0.001024","0.001024","443","58779","TCP","60"
"0.000390","0.000390","58779","443","TCP","1514"
"0.000151","0.000151","58779","443","TCP","1514"
"0.001020","0.001020","58779","443","TLSv1.3","1514"
"0.000000","0.000000","443","58779","TCP","60"
"0.000058","0.000058","58779","443","TCP","1514"
"0.000084","0.000084","58779","443","TLSv1.3","1268"
"0.000223","0.000223","443","58779","TCP","60"
"0.037045","0.037045","443","58781","TLSv1.3","212"
"0.000000","0.000000","443","58781","TLSv1.3","137"
"0.001829","0.001829","443","58781","TLSv1.3","434"
"0.000926","0.000926","58781","443","TCP","66"
"0.000146","0.000146","58781","443","TLSv1.3","97"
"0.000351","0.000351","443","58779","TCP","60"
"0.002917","0.002917","58781","443","TCP","66"
"0.000000","0.000000","58781","443","TLSv1.3","105"
"0.007316","0.007316","58781","443","TLSv1.3","90"
"0.000000","0.000000","58781","443","TCP","66"
"0.027687","0.027687","443","58781","TCP","66"
"0.010181","0.010181","443","58781","TCP","66"
"0.003425","0.003425","58781","443","TCP","66"
"0.037017","0.037017","443","58780","TLSv1.3","212"
"0.000231","0.000231","443","58780","TLSv1.3","137"
"0.002271","0.002271","58780","443","TCP","66"
"0.001027","0.001027","58780","443","TCP","66"
"0.000077","0.000077","58780","443","TLSv1.3","97"
"0.034027","0.034027","443","58779","TLSv1.3","581"
"0.000808","0.000808","443","58779","TCP","60"
"0.000499","0.000499","443","58779","TCP","60"
"0.000443","0.000443","443","58780","TLSv1.3","491"
"0.000000","0.000000","443","58780","TLSv1.3","97"
"0.000490","0.000490","58779","443","TCP","60"
"0.001391","0.001391","58779","443","TLSv1.3","85"
"0.001830","0.001830","58780","443","TCP","66"
"0.000000","0.000000","58780","443","TCP","66"
"0.068719","0.068719","65146","53","DNS","98"
"0.000186","0.000186","55025","53","DNS","98"
"0.038740","0.038740","53","65146","DNS","146"
"0.000903","0.000903","53","55025","DNS","182"
"0.005414","0.005414","57366","123","NTP","110"
"0.034550","0.034550","58782","443","TCP","78"
"0.000000","0.000000","443","58779","TLSv1.3","197"
"0.002944","0.002944","58779","443","TCP","60"
"0.045106","0.045106","443","58780","TCP","66"
"0.006769","0.006769","443","58779","TCP","60"
"0.008291","0.008291","123","57366","NTP","110"
"0.039292","0.039292","57367","123","NTP","110"
"0.075619","0.075619","443","58782","TCP","74"
"0.005898","0.005898","58782","443","TCP","66"
"0.000188","0.000188","58782","443","TLSv1.3","583"
"0.031978","0.031978","123","57367","NTP","110"
"0.084650","0.084650","57368","123","NTP","110"
"0.085328","0.085328","123","57368","NTP","110"
"0.036654","0.036654","443","58782","TCP","66"
"0.001207","0.001207","443","58782","TLSv1.3","1514"
"0.001277","0.001277","443","58782","TCP","1514"
"0.000374","0.000374","443","58782","TCP","1514"
"0.000220","0.000220","443","58782","TLSv1.3","1263"
"0.041439","0.041439","443","58777","TLSv1.3","425"
"0.041366","0.041366","58777","443","TCP","60"
"0.000000","0.000000","58782","443","TCP","66"
"0.016156","0.016156","58782","443","TLSv1.3","130"
"0.003464","0.003464","58782","443","TLSv1.3","354"
"0.081744","0.081744","443","58777","TLSv1.3","85"
"0.005362","0.005362","58777","443","TCP","60"
"0.062602","0.062602","63375","443","TLSv1.2","511"
"0.000264","0.000264","63375","443","TCP","1514"
"0.000047","0.000047","63375","443","TCP","706"
"0.000033","0.000033","63375","443","TLSv1.2","350"
"0.028015","0.028015","443","63375","TCP","86"
"0.000787","0.000787","443","58782","TLSv1.3","212"
"0.000000","0.000000","443","58782","TLSv1.3","137"
"0.002567","0.002567","58782","443","TCP","66"
"0.000325","0.000325","58782","443","TLSv1.3","97"
"0.007127","0.007127","443","63375","TCP","86"
"0.000000","0.000000","443","63375","TCP","86"
"0.000000","0.000000","443","63375","TCP","86"
"0.076953","0.076953","443","63375","TLSv1.2","162"
"0.000000","0.000000","443","63375","TLSv1.2","164"
"0.000097","0.000097","443","63375","TLSv1.2","124"
"0.000000","0.000000","443","63375","TLSv1.2","132"
"0.019609","0.019609","63375","443","TCP","86"
"0.000000","0.000000","63375","443","TCP","86"
"0.000000","0.000000","63375","443","TCP","86"
"0.000000","0.000000","63375","443","TCP","86"
"0.000000","0.000000","63375","443","TLSv1.2","132"
"0.026644","0.026644","443","63375","TCP","86"
"0.013768","0.013768","443","58782","TLSv1.3","1460"
"0.000000","0.000000","443","58782","TLSv1.3","97"
"0.004488","0.004488","58782","443","TCP","66"
"0.063455","0.063455","58778","443","TCP","1494"
"0.000084","0.000084","58778","443","TCP","686"
"0.000000","0.000000","58778","443","TLSv1.3","394"
"0.000000","0.000000","58778","443","TLSv1.3","573"
"0.003878","0.003878","443","58782","TCP","66"
"0.011655","0.011655","58783","443","TCP","78"
"0.012549","0.012549","443","58778","TCP","66"
"0.010827","0.010827","443","58778","TCP","66"
"0.003792","0.003792","58780","443","TLSv1.3","217"
"0.005634","0.005634","58780","443","TLSv1.3","200"
"0.002454","0.002454","443","58783","TCP","74"
"0.002358","0.002358","58783","443","TCP","66"
"0.000175","0.000175","58783","443","TLSv1.3","583"
"0.004137","0.004137","58782","443","TLSv1.3","214"
"0.005060","0.005060","58782","443","TLSv1.3","250"
"0.014653","0.014653","58782","443","TLSv1.3","217"
"0.005008","0.005008","58782","443","TLSv1.3","217"
"0.013011","0.013011","443","58783","TCP","66"
"0.002168","0.002168","443","58783","TLSv1.3","1494"
"0.000079","0.000079","443","58783","TCP","1494"
"0.000165","0.000165","443","58783","TCP","1494"
"0.000384","0.000384","443","58783","TLSv1.3","1494"
"0.000000","0.000000","443","58783","TLSv1.3","353"
"0.001829","0.001829","58783","443","TCP","66"
"0.001279","0.001279","58783","443","TCP","66"
"0.000000","0.000000","58783","443","TCP","66"
"0.003071","0.003071","58779","443","TLSv1.3","182"
"0.000308","0.000308","58779","443","TLSv1.3","334"
"0.001646","0.001646","58783","443","TLSv1.3","130"
"0.001621","0.001621","58783","443","TCP","1494"
"0.000083","0.000083","58783","443","TCP","686"
"0.000000","0.000000","58783","443","TLSv1.3","394"
"0.000000","0.000000","58783","443","TLSv1.3","573"
"0.000649","0.000649","58784","443","TCP","78"
"0.018420","0.018420","443","58778","TLSv1.3","682"
"0.002365","0.002365","58778","443","TCP","66"
"0.012843","0.012843","443","58783","TCP","66"
"0.000078","0.000078","443","58783","TLSv1.3","212"
"0.000000","0.000000","443","58783","TCP","66"
"0.001023","0.001023","443","58783","TCP","66"
"0.000989","0.000989","58783","443","TCP","66"
"0.000000","0.000000","58783","443","TCP","66"
"0.000714","0.000714","443","58784","TCP","74"
"0.002294","0.002294","58784","443","TCP","66"
"0.000185","0.000185","58784","443","TLSv1.3","583"
"0.032599","0.032599","443","58784","TCP","66"
"0.001310","0.001310","443","58784","TLSv1.3","1494"
"0.000141","0.000141","443","58784","TCP","1494"
"0.000115","0.000115","443","58784","TCP","1494"
"0.000269","0.000269","443","58784","TLSv1.3","1494"
"0.000000","0.000000","443","58784","TLSv1.3","353"
"0.002038","0.002038","58784","443","TCP","66"
"0.000848","0.000848","58784","443","TCP","66"
"0.000079","0.000079","58784","443","TCP","66"
"0.001040","0.001040","58784","443","TCP","66"
"0.002700","0.002700","58784","443","TLSv1.3","130"
"0.001623","0.001623","58784","443","TCP","1494"
"0.000075","0.000075","58784","443","TCP","686"
"0.000000","0.000000","58784","443","TLSv1.3","356"
"0.000144","0.000144","58784","443","TCP","1494"
"0.000076","0.000076","58784","443","TCP","686"
"0.000000","0.000000","58784","443","TLSv1.3","430"
"0.031240","0.031240","443","58784","TCP","66"
"0.000000","0.000000","443","58784","TLSv1.3","212"
"0.002498","0.002498","58784","443","TCP","66"
"0.000730","0.000730","443","58784","TCP","66"
"0.000378","0.000378","443","58784","TCP","66"
"0.000405","0.000405","443","58784","TCP","66"
"0.018202","0.018202","443","58782","TCP","66"
"0.000000","0.000000","443","58782","TCP","66"
"0.002217","0.002217","443","58780","TCP","66"
"0.007997","0.007997","443","58782","TCP","66"
"0.009967","0.009967","443","58779","TCP","60"
"0.000460","0.000460","443","58779","TLSv1.3","89"
"0.002005","0.002005","58779","443","TCP","60"
"0.002553","0.002553","443","58782","TCP","66"
"0.015881","0.015881","443","58780","TLSv1.3","325"
"0.000000","0.000000","443","58780","TLSv1.3","97"
"0.004416","0.004416","58780","443","TCP","66"
"0.002459","0.002459","443","58782","TCP","1514"
"0.000300","0.000300","443","58782","TCP","1514"
"0.000349","0.000349","443","58782","TCP","1514"
"0.000000","0.000000","443","58782","TLSv1.3","306"
"0.000000","0.000000","443","58782","TLSv1.3","97"
"0.003821","0.003821","58782","443","TCP","66"
"0.000000","0.000000","58782","443","TCP","66"
"0.000803","0.000803","443","58780","TLSv1.3","325"
"0.000000","0.000000","443","58780","TLSv1.3","97"
"0.003309","0.003309","58780","443","TCP","66"
"0.004119","0.004119","443","58782","TCP","1514"
"0.000350","0.000350","443","58782","TCP","1514"
"0.000077","0.000077","443","58782","TCP","1514"
"0.000169","0.000169","443","58782","TCP","1514"
"0.000077","0.000077","443","58782","TCP","1514"
"0.002048","0.002048","58782","443","TCP","66"
"0.002594","0.002594","58782","443","TCP","66"
"0.000000","0.000000","443","58779","TCP","60"
"0.009219","0.009219","443","58784","TLSv1.3","1086"
"0.002314","0.002314","58784","443","TCP","66"
"0.043233","0.043233","443","58783","TLSv1.3","682"
"0.002723","0.002723","58783","443","TCP","66"
"0.074283","0.074283","443","58779","TLSv1.3","197"
"0.004484","0.004484","58779","443","TCP","60"
"0.033959","0.033959","443","58782","TCP","1514"
"0.000350","0.000350","443","58782","TCP","1514"
"0.000078","0.000078","443","58782","TCP","1514"
"0.000177","0.000177","443","58782","TLSv1.3","1514"
"0.000073","0.000073","443","58782","TCP","1514"
"0.000168","0.000168","443","58782","TCP","1514"
"0.000072","0.000072","443","58782","TCP","1514"
"0.000171","0.000171","443","58782","TCP","1514"
"0.000073","0.000073","443","58782","TCP","1514"
"0.000170","0.000170","443","58782","TCP","1514"
"0.004367","0.004367","58782","443","TCP","66"
"0.000000","0.000000","58782","443","TCP","66"
"0.000000","0.000000","58782","443","TCP","66"
"0.017329","0.017329","443","58782","TCP","1514"
"0.000352","0.000352","443","58782","TCP","1514"
"0.000079","0.000079","443","58782","TCP","1514"
"0.000171","0.000171","443","58782","TCP","1514"
"0.000076","0.000076","443","58782","TCP","1514"
"0.000172","0.000172","443","58782","TLSv1.3","1514"
"0.000073","0.000073","443","58782","TCP","1514"
"0.000168","0.000168","443","58782","TCP","1514"
"0.000075","0.000075","443","58782","TCP","1514"
"0.000171","0.000171","443","58782","TCP","1514"
"0.003564","0.003564","58782","443","TCP","66"
"0.001056","0.001056","58782","443","TCP","66"
"0.000000","0.000000","58782","443","TCP","66"
"0.155947","0.155947","443","58782","TCP","1514"
"0.000339","0.000339","443","58782","TCP","1514"
"0.000121","0.000121","443","58782","TCP","1514"
"0.000202","0.000202","443","58782","TCP","1514"
"0.000122","0.000122","443","58782","TCP","1514"
"0.000122","0.000122","443","58782","TCP","1514"
"0.000124","0.000124","443","58782","TLSv1.3","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000122","0.000122","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000124","0.000124","443","58782","TCP","1514"
"0.000124","0.000124","443","58782","TCP","1514"
"0.000122","0.000122","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000124","0.000124","443","58782","TCP","1514"
"0.000122","0.000122","443","58782","TLSv1.3","1514"
"0.000124","0.000124","443","58782","TCP","1514"
"0.000113","0.000113","443","58782","TCP","1514"
"0.000000","0.000000","58782","443","TCP","66"
"0.000711","0.000711","58782","443","TCP","66"
"0.000022","0.000022","58782","443","TCP","66"
"0.000000","0.000000","58782","443","TCP","66"
"0.002102","0.002102","58782","443","TCP","66"
"0.000980","0.000980","58782","443","TCP","66"
"0.000940","0.000940","58782","443","TCP","66"
"0.012674","0.012674","443","58782","TCP","1514"
"0.000348","0.000348","443","58782","TCP","1514"
"0.000137","0.000137","443","58782","TCP","1514"
"0.000138","0.000138","443","58782","TCP","1514"
"0.000138","0.000138","443","58782","TCP","1514"
"0.000131","0.000131","443","58782","TCP","1514"
"0.000083","0.000083","443","58782","TCP","1514"
"0.000117","0.000117","443","58782","TCP","1514"
"0.000124","0.000124","443","58782","TCP","1514"
"0.000122","0.000122","443","58782","TLSv1.3","1514"
"0.004117","0.004117","58782","443","TCP","66"
"0.000070","0.000070","58782","443","TCP","66"
"0.004756","0.004756","443","58782","TCP","1514"
"0.000344","0.000344","443","58782","TCP","1514"
"0.000000","0.000000","443","58782","TCP","1514"
"0.000198","0.000198","443","58782","TCP","1514"
"0.000066","0.000066","443","58782","TCP","1514"
"0.000156","0.000156","443","58782","TCP","1514"
"0.000112","0.000112","443","58782","TCP","1514"
"0.000114","0.000114","443","58782","TCP","1514"
"0.000092","0.000092","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000995","0.000995","58782","443","TCP","66"
"0.000628","0.000628","58782","443","TCP","66"
"0.000000","0.000000","58782","443","TCP","66"
"0.002845","0.002845","58782","443","TCP","66"
"0.146905","0.146905","443","58782","TLSv1.3","1514"
"0.000342","0.000342","443","58782","TCP","1514"
"0.000000","0.000000","443","58782","TCP","1514"
"0.000198","0.000198","443","58782","TCP","1514"
"0.000064","0.000064","443","58782","TCP","1514"
"0.000165","0.000165","443","58782","TCP","1514"
"0.000114","0.000114","443","58782","TCP","1514"
"0.000112","0.000112","443","58782","TCP","1514"
"0.000085","0.000085","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TLSv1.3","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000142","0.000142","443","58782","TCP","1514"
"0.000105","0.000105","443","58782","TCP","1514"
"0.000000","0.000000","58782","443","TCP","66"
"0.000129","0.000129","443","58782","TCP","1514"
"0.000124","0.000124","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000123","0.000123","443","58782","TCP","1514"
"0.000035","0.000035","443","58782","TLSv1.3","418"
"0.001514","0.001514","58782","443","TCP","66"
"0.000134","0.000134","58782","443","TCP","66"
"0.000019","0.000019","58782","443","TCP","66"
"0.000000","0.000000","58782","443","TCP","66"
"0.001188","0.001188","58782","443","TCP","66"
"0.001073","0.001073","58782","443","TCP","66"
"0.472677","0.472677","58778","443","TCP","1494"
"0.000093","0.000093","58778","443","TCP","686"
"0.000000","0.000000","58778","443","TLSv1.3","356"
"0.000064","0.000064","58778","443","TLSv1.3","1205"
"0.033447","0.033447","443","58778","TCP","66"
"0.000387","0.000387","443","58778","TCP","66"
"0.041280","0.041280","58779","443","TLSv1.3","154"
"0.000099","0.000099","58779","443","TLSv1.3","505"
"0.156899","0.156899","443","58779","TCP","60"
"0.000470","0.000470","443","58779","TCP","60"
"0.000310","0.000310","443","58779","TLSv1.3","89"
"0.002223","0.002223","58779","443","TCP","60"
"0.028990","0.028990","443","58778","TLSv1.3","849"
"0.002484","0.002484","58778","443","TCP","66"
"0.123409","0.123409","443","58779","TLSv1.3","197"
"0.002367","0.002367","58779","443","TCP","60"
"2.862411","2.862411","58782","443","TLSv1.3","208"
"0.219764","0.219764","443","58782","TCP","66"
"0.527404","0.527404","443","58782","TCP","1514"
"0.000089","0.000089","443","58782","TLSv1.3","1361"
"0.000000","0.000000","443","58782","TLSv1.3","97"
"0.091434","0.091434","58782","443","TCP","66"
"0.576996","0.576996","58778","443","TCP","1494"
"0.000000","0.000000","58778","443","TCP","686"
"0.000000","0.000000","58778","443","TLSv1.3","356"
"0.000084","0.000084","58778","443","TLSv1.3","1242"
"0.040312","0.040312","443","58778","TCP","66"
"0.000483","0.000483","443","58778","TCP","66"
"0.110591","0.110591","443","58778","TLSv1.3","849"
"0.089559","0.089559","58778","443","TCP","66"
"1.482304","1.482304","58778","443","TCP","1494"
"0.000063","0.000063","58778","443","TCP","686"
"0.000000","0.000000","58778","443","TLSv1.3","356"
"0.000129","0.000129","58778","443","TLSv1.3","1346"
"0.024100","0.024100","58785","443","TCP","78"
"0.000000","0.000000","58782","443","TLSv1.3","226"
"0.015850","0.015850","58779","443","TLSv1.3","183"
"0.000119","0.000119","58779","443","TLSv1.3","569"
"0.002829","0.002829","443","58778","TCP","66"
"0.000374","0.000374","443","58778","TCP","66"
"0.094013","0.094013","443","58778","TLSv1.3","849"
"0.003578","0.003578","58778","443","TCP","66"
"0.067715","0.067715","443","58785","TCP","74"
"0.000545","0.000545","443","58779","TCP","60"
"0.001459","0.001459","443","58779","TLSv1.3","89"
"0.001495","0.001495","58785","443","TCP","66"
"0.000186","0.000186","58785","443","TLSv1.3","583"
"0.000000","0.000000","58779","443","TCP","60"
"0.001941","0.001941","443","58782","TCP","66"
"0.038838","0.038838","443","58782","TLSv1.3","371"
"0.000000","0.000000","443","58782","TLSv1.3","97"
"0.004052","0.004052","58782","443","TCP","66"
"0.132929","0.132929","443","58779","TLSv1.3","197"
"0.002479","0.002479","58779","443","TCP","60"
"0.024586","0.024586","443","58785","TCP","66"
"0.001245","0.001245","443","58785","TLSv1.3","1514"
"0.001150","0.001150","443","58785","TCP","1514"
"0.000400","0.000400","443","58785","TCP","1514"
"0.001332","0.001332","443","58785","TLSv1.3","1263"
"0.000437","0.000437","58785","443","TCP","66"
"0.001074","0.001074","58785","443","TCP","66"
"0.000000","0.000000","58785","443","TCP","66"
"0.001921","0.001921","58785","443","TCP","66"
"0.015977","0.015977","58785","443","TLSv1.3","130"
"0.004361","0.004361","58785","443","TLSv1.3","369"
"0.138392","0.138392","58778","443","TCP","1494"
"0.000031","0.000031","58778","443","TCP","686"
"0.000000","0.000000","58778","443","TLSv1.3","356"
"0.000352","0.000352","58778","443","TLSv1.3","1199"
"0.032030","0.032030","443","58785","TCP","66"
"0.000103","0.000103","443","58785","TLSv1.3","212"
"0.000000","0.000000","443","58785","TLSv1.3","128"
"0.002457","0.002457","58785","443","TCP","66"
"0.000535","0.000535","58785","443","TCP","66"
"0.000039","0.000039","58785","443","TLSv1.3","97"
"0.007403","0.007403","443","58785","TLSv1.3","97"
"0.002393","0.002393","58785","443","TCP","66"
"0.032046","0.032046","49315","443","TLSv1.2","522"
"0.014752","0.014752","58778","443","TCP","1494"
"0.004563","0.004563","443","58778","TCP","66"
"0.000249","0.000249","443","58778","TCP","66"
"0.020232","0.020232","443","58778","TCP","78"
"0.007049","0.007049","443","49315","TLSv1.2","437"
"0.004850","0.004850","49315","443","TCP","86"
"0.175756","0.175756","443","58785","TCP","66"
"0.029745","0.029745","443","58778","TLSv1.3","849"
"0.002430","0.002430","58778","443","TCP","66"
"0.260599","0.260599","443","58785","TCP","1514"
"0.000346","0.000346","443","58785","TCP","1514"
"0.000077","0.000077","443","58785","TCP","1514"
"0.000170","0.000170","443","58785","TCP","1514"
"0.000076","0.000076","443","58785","TCP","1514"
"0.000169","0.000169","443","58785","TCP","1514"
"0.000077","0.000077","443","58785","TCP","1514"
"0.000169","0.000169","443","58785","TCP","1514"
"0.000080","0.000080","443","58785","TLSv1.3","1100"
"0.000158","0.000158","443","58785","TCP","1514"
"0.101349","0.101349","58785","443","TCP","66"
"0.001019","0.001019","58785","443","TCP","66"
"0.186135","0.186135","443","58785","TCP","1514"
"0.000342","0.000342","443","58785","TCP","1514"
"0.000072","0.000072","443","58785","TCP","1514"
"0.000080","0.000080","443","58785","TCP","1514"
"0.000178","0.000178","443","58785","TCP","1514"
"0.000123","0.000123","443","58785","TCP","1514"
"0.000080","0.000080","443","58785","TCP","1514"
"0.000156","0.000156","443","58785","TCP","1514"
"0.000126","0.000126","443","58785","TCP","1514"
"0.000070","0.000070","443","58785","TCP","1514"
"0.000123","0.000123","443","58785","TLSv1.3","1514"
"0.000123","0.000123","443","58785","TCP","1514"
"0.000123","0.000123","443","58785","TCP","1514"
"0.000123","0.000123","443","58785","TCP","1514"
"0.000123","0.000123","443","58785","TCP","1514"
"0.000033","0.000033","443","58785","TLSv1.3","355"
"0.015033","0.015033","58785","443","TCP","66"
"0.000000","0.000000","58785","443","TCP","66"
"0.000085","0.000085","58785","443","TCP","66"
"0.000987","0.000987","58785","443","TCP","66"
"1.220268","1.220268","57365","443","QUIC","680"
"0.000255","0.000255","57365","443","QUIC","1288"
"0.000000","0.000000","57365","443","QUIC","391"
"0.049039","0.049039","443","57365","QUIC","89"
"0.026945","0.026945","443","57365","QUIC","86"
"0.005329","0.005329","57365","443","QUIC","95"
"0.086572","0.086572","443","57365","QUIC","169"
"0.000101","0.000101","443","57365","QUIC","1288"
"0.001555","0.001555","443","57365","QUIC","1292"
"0.000319","0.000319","443","57365","QUIC","1292"
"0.001907","0.001907","443","57365","QUIC","1292"
"0.000584","0.000584","443","57365","QUIC","1292"
"0.002194","0.002194","443","57365","QUIC","1292"
"0.000483","0.000483","443","57365","QUIC","1292"
"0.000106","0.000106","443","57365","QUIC","1292"
"0.001918","0.001918","443","57365","QUIC","1292"
