"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.008846","0.008846","62280","3478","UDP","159"
"0.000069","0.000069","3478","62280","RTCP","110"
"0.006380","0.006380","53","51163","DNS","170"
"0.000982","0.000982","62280","3478","UDP","883"
"0.012231","0.012231","62280","3478","UDP","152"
"0.010026","0.010026","19305","50224","STUN","132"
"0.001984","0.001984","50224","19305","TCP","66"
"0.008440","0.008440","62280","3478","UDP","151"
"0.003628","0.003628","62280","3478","UDP","737"
"0.006700","0.006700","3478","62280","RTCP","106"
"0.008786","0.008786","62280","3478","UDP","155"
"0.012212","0.012212","443","52599","TCP","74"
"0.003140","0.003140","52599","443","TCP","66"
"0.000190","0.000190","52599","443","TLSv1.3","583"
"0.000835","0.000835","62280","3478","UDP","1039"
"0.003719","0.003719","62280","3478","UDP","158"
"0.013213","0.013213","443","52597","TCP","66"
"0.000442","0.000442","443","52597","TCP","66"
"0.002000","0.002000","443","52597","TLSv1.3","1514"
"0.000000","0.000000","443","52598","TCP","66"
"0.000000","0.000000","443","52598","TLSv1.3","212"
"0.000060","0.000060","443","52598","TLSv1.3","128"
"0.000365","0.000365","443","52597","TCP","1514"
"0.000699","0.000699","443","52597","TCP","1514"
"0.000275","0.000275","443","52597","TLSv1.3","1239"
"0.000000","0.000000","443","52598","TCP","66"
"0.000000","0.000000","443","52598","TLSv1.3","97"
"0.000454","0.000454","443","52598","TLSv1.3","416"
"0.003831","0.003831","3478","62280","RTCP","110"
"0.020073","0.020073","62280","3478","UDP","168"
"0.000155","0.000155","62280","3478","UDP","931"
"0.000000","0.000000","62280","3478","UDP","149"
"0.003115","0.003115","52597","443","TCP","66"
"0.000000","0.000000","52598","443","TCP","66"
"0.000706","0.000706","52598","443","TCP","66"
"0.000000","0.000000","52597","443","TCP","66"
"0.001828","0.001828","52598","443","TLSv1.3","97"
"0.024215","0.024215","3478","62280","RTCP","106"
"0.001205","0.001205","62280","3478","UDP","151"
"0.000240","0.000240","62280","3478","UDP","1061"
"0.000000","0.000000","52597","443","TLSv1.3","130"
"0.000000","0.000000","52599","443","TCP","66"
"0.000164","0.000164","52597","443","TLSv1.3","1172"
"0.007111","0.007111","62280","3478","UDP","152"
"0.013510","0.013510","62280","3478","UDP","627"
"0.006402","0.006402","62280","3478","UDP","158"
"0.020865","0.020865","62280","3478","UDP","155"
"0.000743","0.000743","3478","62280","RTCP","110"
"0.017874","0.017874","62280","3478","UDP","1046"
"0.000252","0.000252","62280","3478","UDP","149"
"0.021100","0.021100","62280","3478","UDP","155"
"0.003406","0.003406","62280","3478","UDP","728"
"0.007112","0.007112","3478","62280","RTCP","114"
"0.002493","0.002493","443","52598","TCP","66"
"0.007146","0.007146","62280","3478","UDP","162"
"0.006138","0.006138","443","52599","TCP","66"
"0.001125","0.001125","443","52599","TLSv1.3","1514"
"0.001439","0.001439","62280","3478","UDP","1117"
"0.000381","0.000381","443","52599","TCP","1514"
"0.000396","0.000396","443","52599","TCP","1514"
"0.000225","0.000225","443","52599","TLSv1.3","1239"
"0.000443","0.000443","52599","443","TCP","60"
"0.000895","0.000895","52599","443","TCP","60"
"0.000863","0.000863","52599","443","TCP","60"
"0.000080","0.000080","52599","443","TCP","60"
"0.006826","0.006826","62280","3478","UDP","158"
"0.019575","0.019575","62280","3478","UDP","150"
"0.001859","0.001859","3478","62280","RTCP","110"
"0.004107","0.004107","62280","3478","UDP","643"
"0.014701","0.014701","62280","3478","UDP","148"
"0.017018","0.017018","443","52597","TCP","66"
"0.000095","0.000095","443","52597","TLSv1.3","245"
"0.000000","0.000000","443","52597","TLSv1.3","128"
"0.003246","0.003246","62280","3478","UDP","907"
"0.000690","0.000690","62280","3478","UDP","155"
"0.000187","0.000187","52597","443","TCP","66"
"0.000000","0.000000","52597","443","TLSv1.3","97"
"0.010304","0.010304","3478","62280","RTCP","110"
"0.011419","0.011419","62280","3478","UDP","146"
"0.000301","0.000301","443","52597","TLSv1.3","97"
"0.002313","0.002313","52597","443","TCP","66"
"0.002574","0.002574","443","52599","TCP","66"
"0.002600","0.002600","52599","443","TCP","60"
"0.003212","0.003212","62280","3478","UDP","688"
"0.005702","0.005702","62280","3478","UDP","149"
"0.021859","0.021859","3478","62280","RTCP","110"
"0.019664","0.019664","62280","3478","RTCP","118"
"0.000000","0.000000","62280","3478","UDP","155"
"0.000345","0.000345","62280","3478","UDP","1130"
"0.000000","0.000000","62280","3478","UDP","154"
"0.000206","0.000206","3478","62280","RTCP","186"
"0.019393","0.019393","62280","3478","UDP","149"
"0.002998","0.002998","62280","3478","UDP","659"
"0.007606","0.007606","3478","62280","RTCP","106"
"0.008038","0.008038","62280","3478","UDP","153"
"0.013474","0.013474","62280","3478","UDP","712"
"0.006469","0.006469","62280","3478","UDP","150"
"0.021052","0.021052","62280","3478","UDP","156"
"0.000951","0.000951","3478","62280","RTCP","110"
"0.007255","0.007255","62280","3478","UDP","758"
"0.011819","0.011819","62280","3478","UDP","147"
"0.019378","0.019378","62280","3478","UDP","148"
"0.003490","0.003490","62280","3478","UDP","683"
"0.000031","0.000031","62280","3478","UDP","684"
"0.007959","0.007959","3478","62280","RTCP","110"
"0.002477","0.002477","443","52597","TCP","1514"
"0.000053","0.000053","443","52597","TLSv1.3","596"
"0.000000","0.000000","443","52597","TLSv1.3","97"
"0.002858","0.002858","52597","443","TCP","66"
"0.001840","0.001840","62280","3478","RTCP","106"
"0.001176","0.001176","62280","3478","UDP","153"
"0.012216","0.012216","62280","3478","UDP","842"
"0.005986","0.005986","62280","3478","UDP","153"
"0.017405","0.017405","52598","443","TLSv1.3","1356"
"0.001972","0.001972","62280","3478","UDP","87"
"0.004092","0.004092","3478","62280","RTCP","110"
"0.001072","0.001072","62280","3478","UDP","1000"
"0.049013","0.049013","3478","62280","RTCP","110"
"0.002376","0.002376","62280","3478","UDP","735"
"0.020797","0.020797","62280","3478","UDP","1197"
"0.001284","0.001284","443","52598","TCP","66"
"0.025516","0.025516","3478","62280","RTCP","106"
"0.004160","0.004160","443","52598","TCP","1494"
"0.000343","0.000343","443","52598","TCP","1494"
"0.000893","0.000893","443","52598","TCP","1494"
"0.000348","0.000348","443","52598","TCP","1494"
"0.002330","0.002330","443","52598","TCP","1494"
"0.000320","0.000320","443","52598","TCP","1494"
"0.002163","0.002163","443","52598","TCP","1494"
"0.000366","0.000366","443","52598","TCP","1494"
"0.002386","0.002386","443","52598","TCP","1494"
"0.000372","0.000372","443","52598","TCP","1494"
"0.002135","0.002135","443","52598","TCP","1494"
"0.000368","0.000368","443","52598","TLSv1.3","1494"
"0.003926","0.003926","443","52598","TCP","1494"
"0.000000","0.000000","443","52598","TCP","1494"
"0.000000","0.000000","62280","3478","UDP","760"
"0.001616","0.001616","52598","443","TCP","66"
"0.000384","0.000384","443","52598","TLSv1.3","1494"
"0.000350","0.000350","443","52598","TCP","1494"
"0.000337","0.000337","52598","443","TCP","66"
"0.000082","0.000082","52598","443","TCP","66"
"0.001006","0.001006","443","52598","TCP","1494"
"0.000164","0.000164","52598","443","TCP","66"
"0.000237","0.000237","443","52598","TCP","1494"
"0.000972","0.000972","52598","443","TCP","66"
"0.000751","0.000751","52598","443","TCP","66"
"0.000064","0.000064","52598","443","TCP","66"
"0.000235","0.000235","443","52598","TCP","1494"
"0.000352","0.000352","443","52598","TCP","1494"
"0.002040","0.002040","52598","443","TCP","66"
"0.000435","0.000435","443","52598","TCP","1494"
"0.000327","0.000327","443","52598","TCP","1494"
"0.001739","0.001739","52598","443","TCP","66"
"0.000432","0.000432","443","52598","TCP","1494"
"0.010550","0.010550","443","52598","TCP","1494"
"0.000000","0.000000","52598","443","TCP","66"
"0.000000","0.000000","62280","19302","STUN","62"
"0.000000","0.000000","443","52598","TCP","1494"
"0.000000","0.000000","443","52598","TLSv1.3","1494"
"0.000000","0.000000","52598","443","TCP","66"
"0.000000","0.000000","52598","443","TCP","66"
"0.000000","0.000000","443","52598","TCP","1494"
"0.000000","0.000000","443","52598","TCP","1494"
"0.000000","0.000000","62280","3478","UDP","971"
"0.000098","0.000098","52598","443","TCP","66"
"0.000000","0.000000","443","52598","TCP","1494"
"0.000000","0.000000","443","52598","TCP","1494"
"0.000000","0.000000","52598","443","TCP","66"
"0.000000","0.000000","52598","443","TCP","66"
"0.000362","0.000362","52598","443","TCP","66"
"0.007613","0.007613","3478","62280","RTCP","106"
"0.018975","0.018975","19302","62280","STUN","74"
"0.003048","0.003048","62280","3478","UDP","670"
"0.027893","0.027893","3478","62280","RTCP","106"
"0.006465","0.006465","62280","3478","UDP","909"
"0.007759","0.007759","443","52598","TCP","1494"
"0.000294","0.000294","443","52598","TCP","1494"
"0.000976","0.000976","443","52598","TCP","1494"
"0.000324","0.000324","443","52598","TCP","1494"
"0.000879","0.000879","52598","443","TCP","66"
"0.000448","0.000448","52598","443","TCP","66"
"0.000804","0.000804","443","52598","TCP","1494"
